timestamp,price,datetime
1755801515589,4253.01,2025-08-22T00:08:35.589000
1755801517600,4251.93,2025-08-22T00:08:37.600000
1755801519923,4251.93,2025-08-22T00:08:39.923000
1755801521599,4251.93,2025-08-22T00:08:41.599000
1755801523890,4251.93,2025-08-22T00:08:43.890000
1755801525925,4251.93,2025-08-22T00:08:45.925000
1755801527904,4250.06,2025-08-22T00:08:47.904000
1755801529922,4250.06,2025-08-22T00:08:49.922000
1755801531924,4250.06,2025-08-22T00:08:51.924000
1755801533899,4250.06,2025-08-22T00:08:53.899000
1755801535926,4250.06,2025-08-22T00:08:55.926000
1755801537921,4250.06,2025-08-22T00:08:57.921000
1755801539912,4250.06,2025-08-22T00:08:59.912000
1755801541953,4250.07,2025-08-22T00:09:01.953000
1755801543923,4250.07,2025-08-22T00:09:03.923000
1755801545598,4250.07,2025-08-22T00:09:05.598000
1755801547493,4250.07,2025-08-22T00:09:07.493000
1755801547684,4250.07,2025-08-22T00:09:07.684000
1755801549601,4250.26,2025-08-22T00:09:09.601000
1755801551599,4250.26,2025-08-22T00:09:11.599000
1755801553607,4250.26,2025-08-22T00:09:13.607000
1755801555598,4250.26,2025-08-22T00:09:15.598000
1755801557593,4250.25,2025-08-22T00:09:17.593000
1755801559595,4250.25,2025-08-22T00:09:19.595000
1755801561611,4250.25,2025-08-22T00:09:21.611000
1755801563596,4251.32,2025-08-22T00:09:23.596000
1755801565916,4251.32,2025-08-22T00:09:25.916000
1755801567606,4251.32,2025-08-22T00:09:27.606000
1755801569943,4251.32,2025-08-22T00:09:29.943000
1755801571598,4251.32,2025-08-22T00:09:31.598000
1755801573599,4251.32,2025-08-22T00:09:33.599000
1755801575598,4251.31,2025-08-22T00:09:35.598000
1755801577924,4251.32,2025-08-22T00:09:37.924000
1755801579889,4251.32,2025-08-22T00:09:39.889000
1755801581601,4251.32,2025-08-22T00:09:41.601000
1755801583920,4251.7,2025-08-22T00:09:43.920000
1755801585593,4251.7,2025-08-22T00:09:45.593000
1755801587927,4251.7,2025-08-22T00:09:47.927000
1755801589599,4251.7,2025-08-22T00:09:49.599000
1755801591597,4251.7,2025-08-22T00:09:51.597000
1755801593911,4251.7,2025-08-22T00:09:53.911000
1755801595926,4251.7,2025-08-22T00:09:55.926000
1755801597924,4251.7,2025-08-22T00:09:57.924000
1755801599900,4251.7,2025-08-22T00:09:59.900000
1755801601603,4251.7,2025-08-22T00:10:01.603000
1755801604780,4250.73,2025-08-22T00:10:04.780000
1755801605921,4250.73,2025-08-22T00:10:05.921000
1755801608728,4250.73,2025-08-22T00:10:08.728000
1755801609225,4250.73,2025-08-22T00:10:09.225000
1755801609589,4250.73,2025-08-22T00:10:09.589000
1755801611888,4250.72,2025-08-22T00:10:11.888000
1755801614528,4250.73,2025-08-22T00:10:14.528000
1755801615921,4250.73,2025-08-22T00:10:15.921000
1755801617585,4250.73,2025-08-22T00:10:17.585000
1755801619932,4250.73,2025-08-22T00:10:19.932000
1755801621915,4250.73,2025-08-22T00:10:21.915000
1755801623585,4252.0,2025-08-22T00:10:23.585000
1755801625963,4252.0,2025-08-22T00:10:25.963000
1755801628324,4252.0,2025-08-22T00:10:28.324000
1755801629925,4252.81,2025-08-22T00:10:29.925000
1755801631774,4252.81,2025-08-22T00:10:31.774000
1755801633663,4252.81,2025-08-22T00:10:33.663000
1755801635595,4252.82,2025-08-22T00:10:35.595000
1755801637590,4252.81,2025-08-22T00:10:37.590000
1755801639931,4252.82,2025-08-22T00:10:39.931000
1755801641757,4252.82,2025-08-22T00:10:41.757000
1755801643592,4252.82,2025-08-22T00:10:43.592000
1755801645594,4252.81,2025-08-22T00:10:45.594000
1755801647905,4253.01,2025-08-22T00:10:47.905000
1755801649924,4254.36,2025-08-22T00:10:49.924000
1755801651597,4254.35,2025-08-22T00:10:51.597000
1755801653912,4254.35,2025-08-22T00:10:53.912000
1755801655586,4254.35,2025-08-22T00:10:55.586000
1755801657601,4254.35,2025-08-22T00:10:57.601000
